"year","iso2c","LUR_PT","BGS_BP6_USD","CG01_GALM_G01_XDC","NGDP_R_CH_SA_XDC","BCG_GALM_G01_XDC"
"1989","PL",NA,"195",NA,"738488.332896433",NA
"1989","PT","5","-3783.97914583754",NA,NA,NA
"1989","PY","6.1","255.5",NA,NA,NA
"1989","RO",NA,"2434",NA,"436010.195248556",NA
"1989","SA",NA,"-8200",NA,NA,NA
"1989","SB",NA,"-68.3312196345056",NA,NA,NA
"1989","SC",NA,"-41.1245226733981",NA,NA,NA
"1989","SD",NA,"-612.166666666666",NA,NA,NA
"1989","SE","1.55833333333333","983.14406861972",NA,NA,NA
"1989","SG","2.2","2496.59233178511",NA,NA,NA
"1989","SL",NA,"-27.3135706414922",NA,NA,NA
"1989","SN",NA,"-316.637530002038",NA,NA,NA
"1989","ST",NA,"-12.4253793446416",NA,NA,NA
"1989","SV","8.4","-703.86",NA,NA,NA
"1989","SY","5.8","1292.9",NA,NA,NA
"1989","SZ",NA,"-19.4076473375015",NA,NA,NA
"1989","TD",NA,"-252.595309054195",NA,NA,NA
"1989","TG",NA,"-126.206747801327",NA,NA,NA
"1989","TH","1.4","-1963.66535197445",NA,NA,NA
"1989","TN","15.9","-477.18324942832",NA,NA,NA
"1989","TO",NA,"-39.0812072600698",NA,NA,NA
"1989","TR","8.8","-162",NA,NA,NA
"1989","TT","22","346.588235294116",NA,NA,NA
"1989","TZ",NA,"-810.2350273725",NA,NA,NA
"1989","UG",NA,"-547.8",NA,NA,NA
"1989","US","5.26666666666667","-93126",NA,"8776975",NA
"1989","UY","8","474.37",NA,NA,NA
"1989","VC",NA,"-31.0962962962963",NA,NA,NA
"1989","VE","9.9","4712",NA,NA,NA
"1989","VU",NA,"-23.0069235297882",NA,NA,NA
"1989","WS",NA,"-42.022883530392",NA,NA,NA
"1989","ZA",NA,"5082.55454273236",NA,NA,NA
"1989","ZM",NA,"207.8",NA,NA,NA
"1989","ZW",NA,"159.79857304964",NA,NA,NA
"1990","AG",NA,"4.74074074074072",NA,NA,NA
"1990","AI",NA,"-2.24074074074074",NA,NA,NA
"1990","AL","9.5","-131.4",NA,NA,NA
"1990","AN","17","-166.480446927374",NA,NA,NA
"1990","AO",NA,"606.9",NA,NA,NA
"1990","AR","9.2","7954",NA,NA,NA
"1990","AT","5.36666666666667",NA,NA,NA,NA
"1990","AU","6.675","-3259.46953192838",NA,"783786",NA
"1990","AW",NA,"-149.27374301676",NA,NA,NA
"1990","BB","15","-4.9",NA,NA,NA
"1990","BD","1.9","-1895.84093087395",NA,NA,NA
"1990","BE","6.55",NA,NA,NA,NA
"1990","BG","1.7","-1077",NA,NA,NA
"1990","BH",NA,"120.478723404255",NA,NA,NA
"1990","BI",NA,"-228.796850707885",NA,NA,NA
"1990","BJ",NA,"-90.0928106946715",NA,NA,NA
"1990","BO","7.3","-109.5",NA,NA,NA
"1990","BR","3.7","6986",NA,NA,NA
"1990","BS",NA,"130.6",NA,NA,NA
"1990","BW",NA,"18.0062430600936",NA,NA,NA
"1990","BZ",NA,"-3.85",NA,NA,NA
"1990","CA","8.1","1115.96378424025",NA,"999297.5",NA
"1990","CF",NA,"-190.527759354211",NA,NA,NA
"1990","CG",NA,"206.049413960197",NA,NA,NA
"1990","CH","0.5","644.418982717354",NA,"447604.343634199",NA
"1990","CL","7.79166666666667","1055.29",NA,NA,NA
"1990","CM",NA,"32.3582056504338",NA,NA,NA
"1990","CN","2.5","10668",NA,NA,NA
"1990","CO","10.2","1821",NA,"329253080.429485",NA
"1990","CR","4.6","-383.2",NA,NA,NA
"1990","CV",NA,"-92.1093415328377",NA,NA,NA
"1990","CY","1.85","-223.105175061339",NA,NA,NA
"1990","DE","7.15","45835.5820966926",NA,NA,NA
"1990","DK","7.175","7486.7831737079",NA,"1288625",NA
"1990","DM",NA,"-44.5",NA,NA,NA
"1990","DO",NA,"-401.5",NA,NA,NA
"1990","DZ","25","3355.1741044059",NA,NA,NA
"1990","EC","6.1","743",NA,NA,NA
"1990","EE","0.65",NA,NA,NA,NA
"1990","EG","8.6","-4195.5",NA,NA,NA
"1990","ES","15.4583333333333","-17275.2017852476",NA,NA,NA
"1990","ET","44.21","-674.299516908213",NA,NA,NA
"1990","FI","3.16666666666667","-2275.91252764528",NA,"126184",NA
"1990","FJ","6.4","-66.5132323067488",NA,NA,NA
"1990","FR","7.925","2151.44371141891",NA,"1440997",NA
"1990","GA",NA,"918.664517285642",NA,NA,NA
"1990","GB","6.86666666666667","-24863.350099978",NA,"1119587",NA
"1990","GD",NA,"-45.7074074074074",NA,NA,NA
"1990","GH",NA,"-522.3",NA,NA,NA
"1990","GM",NA,"-25.0082745962177",NA,NA,NA
"1990","GN",NA,"-124.34",NA,NA,NA
"1990","GQ",NA,"-46.6127114539904",NA,NA,NA
"1990","GR","7","-6546",NA,NA,NA
"1990","GT",NA,"-244.2",NA,NA,NA
"1990","GW",NA,"-62.072",NA,NA,NA
"1990","HK","1.31666666666667",NA,NA,"959890",NA
"1990","HN","4.8","-94.3",NA,NA,NA
"1990","HT",NA,"-196.6",NA,NA,NA
"1990","HU",NA,"1018.69566914555",NA,NA,NA
"1990","ID","2.5","1784",NA,NA,NA
"1990","IE","13.45",NA,NA,NA,NA
"1990","IL","9.6","-2916",NA,NA,NA
"1990","IN",NA,"-6615.557120095",NA,NA,NA
"1990","IR",NA,"-2551",NA,NA,NA
"1990","IS","1.8","83.4304461063817",NA,NA,NA
"1990","IT","8.86666666666667","1461.26491658425",NA,NA,NA
"1990","JM","15.7","-173",NA,NA,NA
"1990","JO",NA,"-1057.57646554587",NA,NA,NA
"1990","JP","2.1",NA,NA,NA,NA
"1990","KE",NA,"-476.548601120383",NA,NA,NA
"1990","KI",NA,"-35.2443425609587",NA,NA,NA
"1990","KM",NA,"-54.3556348880749",NA,NA,NA
"1990","KN",NA,"-49.9814814814815",NA,NA,NA
"1990","KR","2.4","-3188.4",NA,NA,NA
"1990","KW",NA,"1098.95824305351",NA,NA,NA
"1990","LA",NA,"-109.5",NA,NA,NA
"1990","LC",NA,"-38.437037037037",NA,NA,NA
"1990","LK","15.9","-672.0369803035",NA,NA,NA
"1990","LS",NA,"-1091.70336609348",NA,NA,NA
"1990","LU","1.65833333333333",NA,NA,NA,NA
"1990","LY",NA,"2508.32350145322",NA,NA,NA
"1990","MA","15.8","-1543.97870346311",NA,NA,NA
"1990","MG",NA,"-338.246579987686",NA,NA,NA
"1990","MK","23.6",NA,NA,NA,NA
"1990","ML",NA,"-409.784904020306",NA,NA,NA
"1990","MM",NA,"-280.566188423716",NA,NA,NA
"1990","MN",NA,"-582.84",NA,NA,NA
"1990","MO","3.2",NA,NA,NA,NA
"1990","MR",NA,"-49.0888114230421",NA,NA,NA
"1990","MS",NA,"-35.5222222222222",NA,NA,NA
"1990","MT","3.9","-333.323893136977",NA,NA,NA
"1990","MU",NA,"-193.830959130216",NA,NA,NA
"1990","MV",NA,"19.873",NA,NA,NA
"1990","MW",NA,"-105.647673741807",NA,NA,NA
"1990","MX",NA,"-3110",NA,NA,NA
"1990","MY","4.5","899.85674014511",NA,NA,NA
"1990","NA",NA,"-364.237781360063",NA,NA,NA
"1990","NE",NA,"-195.658793780279",NA,NA,NA
"1990","NG",NA,"7641.62202326495",NA,NA,NA
"1990","NI","7.6","-289.8",NA,NA,NA
"1990","NL","6.08333333333333","11651.8371240768",NA,NA,NA
"1990","NO","5.21666666666667","8159.13920484734",NA,"1629243",NA
"1990","NP",NA,"-411.698818246163",NA,NA,NA
"1990","NZ","9.05833333333333",NA,NA,"111020",NA
"1990","OM",NA,"2234.59037711313",NA,NA,NA
"1990","PA",NA,"245.2",NA,NA,NA
"1990","PE",NA,"33",NA,NA,NA
"1990","PG",NA,"-127.987174144469",NA,NA,NA
"1990","PH","8.1","-2537",NA,NA,NA
"1990","PK","3.1","-3370.64050003573",NA,NA,NA
"1990","PL","6.3","3942",NA,"685532.401137937",NA
"1990","PT","4.7","-5592.47061710722",NA,NA,NA
"1990","PY","6.6","345.4",NA,NA,NA
"1990","RO",NA,"-3521",NA,"411539.196864496",NA
"1990","SA",NA,"3501.33333333333",NA,NA,NA
"1990","SB",NA,"-60.582493557508",NA,NA,NA
"1990","SC",NA,"-17.9383193364348",NA,NA,NA
"1990","SD",NA,"-377.8",NA,NA,NA
"1990","SE","1.71666666666667","70.1531929650536",NA,NA,NA
"1990","SG","1.7","2536.67058996616",NA,NA,NA
"1990","SL",NA,"-5.17940957988282",NA,NA,NA
"1990","SN",NA,"-387.233328232149",NA,NA,NA
"1990","SR","15.8",NA,NA,NA,NA
"1990","ST",NA,"-14.16",NA,NA,NA
"1990","SV","10","-651.063519104402",NA,NA,NA
"1990","SY",NA,"2074.9",NA,NA,NA
"1990","SZ",NA,"-109.843354692837",NA,NA,NA
"1990","TD",NA,"-216.48043598599",NA,NA,NA
"1990","TG",NA,"-183.916548211104",NA,NA,NA
"1990","TH","2.2","-6641.00893252669",NA,NA,NA
"1990","TN",NA,"-835.673624288425",NA,NA,NA
"1990","TO",NA,"-32.6448198381734",NA,NA,NA
"1990","TR","7.5","-4482",NA,NA,NA
"1990","TT","20","861.929411764698",NA,NA,NA
"1990","TZ",NA,"-935.6393957117",NA,NA,NA
"1990","UG",NA,"-508.5",NA,NA,NA
"1990","US","5.61666666666667","-80852",NA,"8945425",NA
"1990","UY","8.5","499.09",NA,NA,NA
"1990","VC",NA,"-22.1",NA,NA,NA
"1990","VE","10.4","9355",NA,NA,NA
"1990","VU",NA,"-29.2956545156621",NA,NA,NA
"1990","WS",NA,"-50.4058341408647",NA,NA,NA
"1990","ZA",NA,"6143.18471359131",NA,NA,NA
"1990","ZM",NA,"-536.8",NA,NA,NA
"1990","ZW",NA,"11.3148923396043",NA,NA,NA
"1991","5Y",NA,"-178.514444444444",NA,NA,NA
"1991","AG",NA,"-0.0259259259259403",NA,NA,NA
"1991","AI",NA,"-1.05555555555556",NA,NA,NA
"1991","AL","9.1","-232.2",NA,NA,NA
"1991","AN","14.6","-133.463687150838",NA,NA,NA
"1991","AO",NA,"434.3",NA,NA,NA
"1991","AR","6","2820",NA,NA,NA
"1991","AT","5.825",NA,NA,NA,NA
"1991","AU","9.29166666666667","956.06227731036",NA,"775876",NA
"1991","AW",NA,"-199.217877094972",NA,NA,NA
"1991","BB","21.8","-17.3",NA,NA,NA
"1991","BD",NA,"-1650.02283899286",NA,NA,NA
"1991","BE","6.44166666666667",NA,NA,NA,NA
"1991","BG","11.1","-117.9",NA,NA,NA
"1991","BH","6.35","-490.425531914894",NA,NA,NA
"1991","BI",NA,"-218.62341040635",NA,NA,NA
"1991","BJ",NA,"-343.43008616516",NA,NA,NA
"1991","BO","5.9","-198.1",NA,NA,NA
"1991","BR",NA,"6687",NA,NA,NA
"1991","BS","12.2980699128967","-12",NA,NA,NA
"1991","BW",NA,"94.531112162739",NA,NA,NA
"1991","BY","0.1",NA,NA,NA,NA
"1991","BZ",NA,"-43",NA,NA,NA
"1991","CA","0","-3204.75044316362",NA,"978055.5",NA
"1991","CF",NA,"-139.202546175899",NA,NA,NA
"1991","CG",NA,"-74.085388721067",NA,NA,NA
"1991","CH","1.1","4234.40396562044",NA,"443419.132548697",NA
"1991","CL","8.1575","1518.7",NA,NA,NA
"1991","CM",NA,"133.920860568512",NA,NA,NA
"1991","CN","2.3","11601",NA,NA,NA
"1991","CO","9.8","2740",NA,"337062705.186641",NA
"1991","CR","5.5","-42.9",NA,"8939513.7441271",NA
"1991","CV",NA,"-101.21787839888",NA,NA,NA
"1991","CY","2.98333333333333","-473.70047273154",NA,NA,NA
"1991","DE","6.31666666666667","-8856.98543639391",NA,"2044891.02",NA
"1991","DJ",NA,"-105.519325234497",NA,NA,NA
"1991","DK","7.85","8591.99859669514",NA,"1306584",NA
"1991","DM",NA,"-33.8555555555556",NA,NA,NA
"1991","DO","19.7","-351.1",NA,NA,NA
"1991","DZ","25","4698.23998700798",NA,NA,NA
"1991","EC","5.8","299",NA,NA,NA
"1991","EE","1.475",NA,NA,NA,NA
"1991","EG","9.6","-2248",NA,NA,NA
"1991","ES","15.5","-18426.1647989376",NA,NA,NA
"1991","ET","44.31","-319.275362318841",NA,NA,NA
"1991","FI","6.60833333333333","-1145.21012937269",NA,"118719",NA
"1991","FJ","5.9","-48.3207194568832",NA,NA,NA
"1991","FR","8.125","6695.75227477354",NA,"1455698",NA
"1991","GA",NA,"809.267667225817",NA,NA,NA
"1991","GB","8.59166666666667","-10890.0618786001",NA,"1107059",NA
"1991","GD",NA,"-52.4814814814815",NA,NA,NA
"1991","GH",NA,"-554.552",NA,NA,NA
"1991","GM",NA,"-30.7586932267804",NA,NA,NA
"1991","GN",NA,"-210.91",NA,NA,NA
"1991","GQ",NA,"-65.4964462870408",NA,NA,NA
"1991","GR","7.7","-5992.7",NA,NA,NA
"1991","GT",NA,"-340.6",NA,NA,NA
"1991","GW",NA,"-61.377",NA,NA,NA
"1991","HK","1.75833333333333",NA,NA,"1014623",NA
"1991","HN","4.6","-123.6",NA,NA,NA
"1991","HR","14.9",NA,NA,NA,NA
"1991","HT",NA,"-307.72",NA,NA,NA
"1991","HU",NA,"892.199274278594",NA,NA,NA
"1991","ID","2.6","1059",NA,NA,NA
"1991","IE","14.7583333333333",NA,NA,NA,NA
"1991","IL","10.6","-5367.8",NA,NA,NA
"1991","IN",NA,"-4011.56159514451",NA,NA,NA
"1991","IR",NA,"-11576",NA,NA,NA
"1991","IS","1.5","-79.33301450282",NA,NA,NA
"1991","IT","8.51666666666667","105.589450923965",NA,NA,NA
"1991","JM","15.4","-69.8",NA,NA,NA
"1991","JO",NA,"-943.964083090545",NA,NA,NA
"1991","JP","2.1",NA,NA,NA,NA
"1991","KE",NA,"-130.246378005807",NA,NA,NA
"1991","KI",NA,"-27.5675475671322",NA,NA,NA
"1991","KM",NA,"-50.2593864426194",NA,NA,NA
"1991","KN",NA,"-35.0074074074074",NA,NA,NA
"1991","KR","2.3","-8166.7",NA,NA,NA
"1991","KW",NA,"-8090.93999999999",NA,NA,NA
"1991","LA",NA,"-111.1",NA,NA,NA
"1991","LC",NA,"-55.8703703703704",NA,NA,NA
"1991","LK","14.7","-1020.584082667",NA,NA,NA
"1991","LS",NA,"-1242.78992245174",NA,NA,NA
"1991","LU","1.65833333333333",NA,NA,NA,NA
"1991","LY",NA,"66.6124464387517",NA,NA,NA
"1991","MA","17.3","-1572.95369578076",NA,NA,NA
"1991","MG",NA,"-195.531121959725",NA,NA,NA
"1991","MK","24.5",NA,NA,NA,NA
"1991","ML",NA,"-409.80917655706",NA,NA,NA
"1991","MM",NA,"-51.6467286998404",NA,NA,NA
"1991","MN",NA,"-131.15",NA,NA,NA
"1991","MO","3",NA,NA,NA,NA
"1991","MR",NA,"-83.0914730258809",NA,NA,NA
"1991","MS",NA,"-26.0814814814815",NA,NA,NA
"1991","MT","3.475","-297.244328948081",NA,NA,NA
"1991","MU",NA,"-105.224096339358",NA,NA,NA
"1991","MV",NA,"0.329673073431",NA,NA,NA
"1991","MW",NA,"-258.265890798832",NA,NA,NA
"1991","MX","2.2","-9369",NA,NA,NA
"1991","MY","4.3","-1798.86548204892",NA,NA,NA
"1991","NA","19","-366.817983460778",NA,NA,NA
"1991","NE",NA,"-220.026514990686",NA,NA,NA
"1991","NG",NA,"2878.71092540324",NA,NA,NA
"1991","NI","11.5","-485.9",NA,NA,NA
"1991","NL","5.675","11164.7057039736",NA,NA,NA
"1991","NO","5.45","9299.24134784691",NA,"1679839",NA
"1991","NP",NA,"-426.448125816414",NA,NA,NA
"1991","NZ","10.6",NA,NA,"108613",NA
"1991","OM",NA,"859.817945383615",NA,NA,NA
"1991","PA","16.1","-31.1",NA,NA,NA
"1991","PE","5.8","-601",NA,NA,NA
"1991","PG",NA,"-198.316898694015",NA,NA,NA
"1991","PH","9","-1361",NA,NA,NA
"1991","PK","6.3","-3055.72237175394",NA,NA,NA
"1991","PL","11.8","-18",NA,"637507.5006765",NA
"1991","PT","4.1","-6876.79589063701",NA,NA,NA
"1991","PY","5.1","49.6",NA,NA,NA
"1991","RO","3","-1245",NA,"358339.876509824",NA
"1991","RU","0.1",NA,NA,NA,NA
"1991","SA",NA,"-14058.6666666667",NA,NA,NA
"1991","SB",NA,"-65.1993737913252",NA,NA,NA
"1991","SC",NA,"-13.818848247836",NA,NA,NA
"1991","SD",NA,"-956",NA,NA,NA
"1991","SE","3.1","3729.75311390065",NA,NA,NA
"1991","SG","1.9","4589.27382709618",NA,NA,NA
"1991","SI","8.2",NA,NA,NA,NA
"1991","SL",NA,"14.7475402990296",NA,NA,NA
"1991","SN",NA,"-439.51422715431",NA,NA,NA
"1991","SV","7.5","-716.557172557167",NA,NA,NA
"1991","SY","6.8","1146.2",NA,NA,NA
"1991","SZ",NA,"-131.531534794111",NA,NA,NA
"1991","TD",NA,"-233.407966781214",NA,NA,NA
"1991","TG",NA,"-222.394411625407",NA,NA,NA
"1991","TH","2.7","-6756.95709115557",NA,NA,NA
"1991","TN",NA,"-630.528730245281",NA,NA,NA
"1991","TO",NA,"-42.8257816319811",NA,NA,NA
"1991","TR","8.4","-2126",NA,NA,NA
"1991","TT","18.5","435.058823529414",NA,NA,NA
"1991","TZ",NA,"-1024.7200547248",NA,NA,NA
"1991","UG",NA,"-424.9",NA,NA,NA
"1991","US","6.81666666666666","-31180",NA,"8946050",NA
"1991","UY","9","234.73",NA,NA,NA
"1991","VC",NA,"-41.5074074074074",NA,NA,NA
"1991","VE","9.5","2698",NA,NA,NA
"1991","VU",NA,"-20.0095552443791",NA,NA,NA
"1991","WS",NA,"-74.9993019734912",NA,NA,NA
"1991","ZA",NA,"5123.8064300296",NA,NA,NA
"1991","ZM",NA,"140.1",NA,NA,NA
"1991","ZW",NA,"-305.484076768716",NA,NA,NA
"1992","5Y",NA,"-147.718518518519",NA,NA,NA
"1992","AG",NA,"20.9148148148148",NA,NA,NA
"1992","AI",NA,"-9.66666666666667",NA,NA,NA
"1992","AL",NA,"-539.3",NA,NA,NA
"1992","AN","13.9","-103.463687150838",NA,NA,NA
"1992","AO",NA,"-54.757",NA,NA,NA
"1992","AR","7","-3953.3",NA,NA,NA
"1992","AT","5.95",NA,NA,NA,NA
"1992","AU","10.4916666666667","-595.971586920513",NA,"795779",NA
"1992","AW",NA,"33.8547486033521",NA,NA,NA
"1992","BB","22.975","135.380285",NA,NA,NA
"1992","BD",NA,"-1561.35061308649",NA,NA,NA
"1992","BE","7.09166666666667",NA,NA,NA,NA
"1992","BG","15.3","-307.2",NA,NA,NA
"1992","BH",NA,"-588.031914893617",NA,NA,NA
"1992","BI",NA,"-224.685553713506",NA,NA,NA
"1992","BJ",NA,"-245.575041673662",NA,NA,NA
"1992","BO","5.5","-578.8",NA,NA,NA
"1992","BR","6.5","11897",NA,NA,NA
"1992","BS","14.8478099480327","106.4",NA,NA,NA
"1992","BW",NA,"16.4476412802616",NA,NA,NA
"1992","BY","0.5",NA,NA,NA,NA
"1992","BZ",NA,"-42.9",NA,NA,NA
"1992","CA","11.3","-2261.08931966945",NA,"986691.5",NA
"1992","CF",NA,"-180.730947707285",NA,NA,NA
"1992","CG",NA,"69.1370112262912",NA,NA,NA
"1992","CH","2.5","9072.2042926004",NA,"442829.042605742",NA
"1992","CL","6.63666666666667","546",NA,NA,NA
"1992","CM",NA,"392.796451212978",NA,NA,NA
"1992","CN","2.3","4998",NA,NA,NA
"1992","CO","10.275","1188.7",NA,"351735905.243065",NA
"1992","CR","4.1","-341.1",NA,"9761641.5769446",NA
"1992","CV",NA,"-143.144015456788",NA,NA,NA
"1992","CY","1.825","-677.79103593364",NA,NA,NA
"1992","DE","6.66666666666667","-10677.2317001464",NA,"2075851.8",NA
"1992","DJ",NA,"-124.875507115085",NA,NA,NA
"1992","DK","8.6","10404.8866849608",NA,"1332154",NA
"1992","DM",NA,"-27.3296296296296",NA,NA,NA
"1992","DO","20.3","-818.3",NA,NA,NA
"1992","DZ","27",NA,NA,NA,NA
"1992","EC","8.9","702",NA,NA,NA
"1992","EE","3.725","-47.6637862781215",NA,NA,NA
"1992","EG","9","-2382",NA,NA,NA
"1992","ER",NA,"-261.469468870773",NA,NA,NA
"1992","ES","17.0166666666667","-17812.8500986919",NA,NA,NA
"1992","ET","70.86","-923.521062801932",NA,NA,NA
"1992","FI","11.7083333333333","1088.48186541416",NA,"114772",NA
"1992","FJ","5.4","-39.4546651149459",NA,NA,NA
"1992","FR","9.05","21489.4591705194",NA,"1476940",NA
"1992","GA",NA,"795.642325915679",NA,NA,NA
"1992","GB","9.88762606866414","-13628.0078472966",NA,"1111043",NA
"1992","GD",NA,"-39.0592592592593",NA,NA,NA
"1992","GH",NA,"-741.1",NA,NA,NA
"1992","GM",NA,"-17.3431816900519",NA,NA,NA
"1992","GN",NA,"-254.03",NA,NA,NA
"1992","GQ",NA,"-33.4880036890626",NA,NA,NA
"1992","GR","8.7","-6565",NA,NA,NA
"1992","GT",NA,"-955.4",NA,NA,NA
"1992","GW",NA,"-93.043",NA,NA,NA
"1992","GY",NA,"-94.968",NA,NA,NA
"1992","HK","1.95",NA,NA,"1077885",NA
"1992","HN","3.1","-192.1",NA,NA,NA
"1992","HR","15.3",NA,NA,"209409.148816106",NA
"1992","HT",NA,"-135.84",NA,NA,NA
"1992","HU","9.8","753.482565482353",NA,NA,NA
"1992","ID","2.7","2313",NA,NA,NA
"1992","IE","15.3916666666667",NA,NA,NA,NA
"1992","IL","11.2","-4501.9",NA,NA,NA
"1992","IN",NA,"-4712.17009493306",NA,NA,NA
"1992","IR",NA,"-8630",NA,NA,NA
"1992","IS","3.05","2.19219387270403",NA,NA,NA
"1992","IT","8.79166666666667","174.993071022713",NA,NA,NA
"1992","JM","15.7","-35",NA,NA,NA
"1992","JO",NA,"-1655.21382188733",NA,NA,NA
"1992","JP","2.2",NA,NA,NA,NA
"1992","KE",NA,"-21.6967320396686",NA,NA,NA
"1992","KH",NA,"-192.8",NA,NA,NA
"1992","KI",NA,"-37.271003648764",NA,NA,NA
"1992","KM",NA,"-63.2212322281689",NA,NA,NA
"1992","KN",NA,"-12.3296296296296",NA,NA,NA
"1992","KR","2.4","-3272.4",NA,NA,NA
"1992","KW",NA,"-3785.51908219919",NA,NA,NA
"1992","LA",NA,"-110.1",NA,NA,NA
"1992","LC",NA,"-36.2851851851851",NA,NA,NA
"1992","LK","14.6","-916.8671863656",NA,NA,NA
"1992","LS",NA,"-1359.40613362537",NA,NA,NA
"1992","LT","3.5",NA,NA,NA,NA
"1992","LU","2.06666666666667",NA,NA,NA,NA
"1992","LV",NA,"93.807284",NA,NA,NA
"1992","LY",NA,"1541.09334405543",NA,NA,NA
"1992","MA","16","-1909.14015489803",NA,NA,NA
"1992","MG",NA,"-230.197249593162",NA,NA,NA
"1992","MK","26.3",NA,NA,NA,NA
"1992","ML",NA,"-513.011735214103",NA,NA,NA
"1992","MM",NA,"-34.9436062752036",NA,NA,NA
"1992","MN",NA,"-56.54",NA,NA,NA
"1992","MO","2.2",NA,NA,NA,NA
"1992","MR",NA,"-213.417138983129",NA,NA,NA
"1992","MS",NA,"-20.7851851851852",NA,NA,NA
"1992","MT","3.79166666666667","-217.807832603447",NA,NA,NA
"1992","MU",NA,"-104.541426494644",NA,NA,NA
"1992","MV",NA,"2.06137075470099",NA,NA,NA
"1992","MW",NA,"-325.370632113536",NA,NA,NA
"1992","MX",NA,"-18618",NA,NA,NA
"1992","MY","3.7","803.569676072836",NA,NA,NA
"1992","NA",NA,"-418.441119244089",NA,NA,NA
"1992","NE",NA,"-192.593800999665",NA,NA,NA
"1992","NG",NA,"3853.24686881394",NA,NA,NA
"1992","NI","14.4","-609.8",NA,NA,NA
"1992","NL","5.75833333333333","12131.2196745209",NA,NA,NA
"1992","NO","5.925","8735.53668362477",NA,"1739021",NA
"1992","NP",NA,"-327.003208162608",NA,NA,NA
"1992","NZ","10.625",NA,NA,"109558",NA
"1992","OM",NA,"1009.10273081925",NA,NA,NA
"1992","PA","14.7","-67.2",NA,NA,NA
"1992","PE","9.4","-914",NA,NA,NA
"1992","PG",NA,"268.20810141439",NA,NA,NA
"1992","PH","9.8","-2261",NA,NA,NA
"1992","PK","5.9","-3927.3873998867",NA,NA,NA
"1992","PL","13.6","597",NA,"650466.996390014",NA
"1992","PT","4.15","-8621.31971863794",NA,NA,NA
"1992","PY","5.3","-90.8",NA,NA,NA
"1992","RO","8.2","-1481",NA,"326926.80688702",NA
"1992","RU","0.8",NA,NA,NA,NA
"1992","SA",NA,"-8764.8",NA,NA,NA
"1992","SB",NA,"-27.6971414910693",NA,NA,NA
"1992","SC",NA,"-14.9429783624343",NA,NA,NA
"1992","SD",NA,"-645.4",NA,NA,NA
"1992","SE","5.55833333333333","3825.51164704395",NA,NA,NA
"1992","SG","2.15","4842.02664265688",NA,NA,NA
"1992","SI","11.5","970.6",NA,NA,NA
"1992","SL",NA,"-4.47159178696483",NA,NA,NA
"1992","SN",NA,"-503.944586200818",NA,NA,NA
"1992","SR","17.2",NA,NA,NA,NA
"1992","SV","7.9","-949.905312468857",NA,NA,NA
"1992","SY",NA,"337.5",NA,NA,NA
"1992","SZ",NA,"-251.085709310116",NA,NA,NA
"1992","TD",NA,"-258.115286556909",NA,NA,NA
"1992","TG",NA,"-201.766733418104",NA,NA,NA
"1992","TH","1.4","-5241.28054359087",NA,NA,NA
"1992","TJ","0.4",NA,NA,NA,NA
"1992","TN",NA,"-1223.38220329401",NA,NA,NA
"1992","TO",NA,"-41.8075876041562",NA,NA,NA
"1992","TR","8","-2269",NA,NA,NA
"1992","TT","19.6","586.611764705884",NA,NA,NA
"1992","TZ",NA,"-1100.2321345546",NA,NA,NA
"1992","UG",NA,"-483.9",NA,NA,NA
"1992","US","7.50833333333333","-39207.1",NA,"9266550",NA
"1992","UY","9","149.72",NA,NA,NA
"1992","VC",NA,"-23.7222222222222",NA,NA,NA
"1992","VE","7.7","-1629",NA,NA,NA
"1992","VU",NA,"-5.85145841943811",NA,NA,NA
"1992","WS",NA,"-90.8523873400529",NA,NA,NA
"1992","ZA",NA,"5286.45856415008",NA,NA,NA
"1992","ZW",NA,"-609.645413816023",NA,NA,NA
"1993","5Y",NA,"-138.822222222222",NA,NA,NA
"1993","AG",NA,"40.6666666666666",NA,NA,NA
"1993","AI",NA,"-5.35555555555555",NA,NA,NA
"1993","AL","22","-574.2",NA,NA,NA
"1993","AM",NA,"-129.55925",NA,NA,NA
"1993","AN","13.6","-87.8212290502794",NA,NA,NA
"1993","AO",NA,"-18.2",NA,NA,NA
"1993","AR","9","-5689.24",NA,NA,NA
"1993","AT","6.78333333333334",NA,NA,NA,NA
"1993","AU","10.6","-1312.25937940025",NA,"826827",NA
"1993","AW",NA,"42.849162011173",NA,NA,NA
"1993","BB","24.3","93.0530272",NA,NA,NA
"1993","BD",NA,"-1515.33935299061",NA,NA,NA
"1993","BE","8.625",NA,NA,NA,NA
"1993","BG","15.8416666666667","-943.4",NA,NA,NA
"1993","BH",NA,"177.127664677881",NA,NA,NA
"1993","BI",NA,"-199.172089957987",NA,NA,NA
"1993","BJ",NA,"-196.400598194143",NA,NA,NA
"1993","BO","6","-536.5",NA,NA,NA
"1993","BR","5.31666666666667","8739",NA,NA,NA
"1993","BS","13.1117604090577","153.26",NA,NA,NA
"1993","BW",NA,"132.476295616107",NA,NA,NA
"1993","BY","1.1","-479.8",NA,NA,NA
"1993","BZ","9.8","-60.5",NA,NA,NA
"1993","CA","11.4","63.2069505331268",NA,"1012890.75",NA
"1993","CF",NA,"-108.312334398684",NA,NA,NA
"1993","CG",NA,"-170.22023208401",NA,NA,NA
"1993","CH","4.63333333333333","11646.3223434134",NA,"442028.87102217",NA
